population_size,sex,age,ethnicity,pa_id
22,male,Age 16 to 17,asian,150
12,male,Age 18 to 19,asian,150
10,male,Age 20 to 24,asian,150
8,male,Age 25 to 29,asian,150
49,male,Age 30 to 34,asian,150
41,male,Age 35 to 39,asian,150
42,male,Age 40 to 44,asian,150
24,male,Age 45 to 49,asian,150
28,male,Age 50 to 54,asian,150
18,male,Age 55 to 59,asian,150
13,male,Age 60 to 64,asian,150
10,male,Age 65 to 69,asian,150
12,male,Age 70 to 74,asian,150
8,male,Age 75 to 79,asian,150
3,male,Age 80 to 84,asian,150
1,male,Age 85 and over,asian,150
99,female,Age 15 and below,asian,150
23,female,Age 16 to 17,asian,150
31,female,Age 18 to 19,asian,150
7,female,Age 20 to 24,asian,150
31,female,Age 25 to 29,asian,150
48,female,Age 30 to 34,asian,150
55,female,Age 35 to 39,asian,150
49,female,Age 40 to 44,asian,150
34,female,Age 45 to 49,asian,150
37,female,Age 50 to 54,asian,150
27,female,Age 55 to 59,asian,150
27,female,Age 60 to 64,asian,150
10,female,Age 65 to 69,asian,150
17,female,Age 70 to 74,asian,150
6,female,Age 75 to 79,asian,150
6,female,Age 80 to 84,asian,150
0,female,Age 85 and over,asian,150
10,male,Age 15 and below,black,150
1,male,Age 16 to 17,black,150
3,male,Age 18 to 19,black,150
3,male,Age 20 to 24,black,150
5,male,Age 25 to 29,black,150
13,male,Age 30 to 34,black,150
5,male,Age 35 to 39,black,150
9,male,Age 40 to 44,black,150
9,male,Age 45 to 49,black,150
8,male,Age 50 to 54,black,150
2,male,Age 55 to 59,black,150
0,male,Age 60 to 64,black,150
1,male,Age 65 to 69,black,150
1,male,Age 70 to 74,black,150
1,male,Age 75 to 79,black,150
0,male,Age 80 to 84,black,150
3,male,Age 85 and over,black,150
12,female,Age 15 and below,black,150
3,female,Age 16 to 17,black,150
0,female,Age 18 to 19,black,150
6,female,Age 20 to 24,black,150
7,female,Age 25 to 29,black,150
8,female,Age 30 to 34,black,150
4,female,Age 35 to 39,black,150
5,female,Age 40 to 44,black,150
10,female,Age 45 to 49,black,150
12,female,Age 50 to 54,black,150
3,female,Age 55 to 59,black,150
4,female,Age 60 to 64,black,150
2,female,Age 65 to 69,black,150
0,female,Age 70 to 74,black,150
0,female,Age 75 to 79,black,150
0,female,Age 80 to 84,black,150
0,female,Age 85 and over,black,150
10,male,Age 15 and below,other,150
5,male,Age 16 to 17,other,150
0,male,Age 18 to 19,other,150
1,male,Age 20 to 24,other,150
3,male,Age 25 to 29,other,150
9,male,Age 30 to 34,other,150
3,male,Age 35 to 39,other,150
7,male,Age 40 to 44,other,150
8,male,Age 45 to 49,other,150
6,male,Age 50 to 54,other,150
5,male,Age 55 to 59,other,150
5,male,Age 60 to 64,other,150
5,male,Age 65 to 69,other,150
2,male,Age 70 to 74,other,150
0,male,Age 75 to 79,other,150
0,male,Age 80 to 84,other,150
0,male,Age 85 and over,other,150
12,female,Age 15 and below,other,150
1,female,Age 16 to 17,other,150
0,female,Age 18 to 19,other,150
4,female,Age 20 to 24,other,150
4,female,Age 25 to 29,other,150
10,female,Age 30 to 34,other,150
6,female,Age 35 to 39,other,150
3,female,Age 40 to 44,other,150
5,female,Age 45 to 49,other,150
2,female,Age 50 to 54,other,150
4,female,Age 55 to 59,other,150
4,female,Age 60 to 64,other,150
3,female,Age 65 to 69,other,150
2,female,Age 70 to 74,other,150
0,female,Age 75 to 79,other,150
0,female,Age 80 to 84,other,150
0,female,Age 85 and over,other,150
3240,male,Age 15 and below,white,151
357,male,Age 16 to 17,white,151
917,male,Age 18 to 19,white,151
3023,male,Age 20 to 24,white,151
5246,male,Age 25 to 29,white,151
5062,male,Age 30 to 34,white,151
3816,male,Age 35 to 39,white,151
3337,male,Age 40 to 44,white,151
2901,male,Age 45 to 49,white,151
2513,male,Age 50 to 54,white,151
2185,male,Age 55 to 59,white,151
2228,male,Age 60 to 64,white,151
1811,male,Age 65 to 69,white,151
1305,male,Age 70 to 74,white,151
1036,male,Age 75 to 79,white,151
789,male,Age 80 to 84,white,151
516,male,Age 85 and over,white,151
2971,female,Age 15 and below,white,151
273,female,Age 16 to 17,white,151
764,female,Age 18 to 19,white,151
2928,female,Age 20 to 24,white,151
4303,female,Age 25 to 29,white,151
3595,female,Age 30 to 34,white,151
2626,female,Age 35 to 39,white,151
2261,female,Age 40 to 44,white,151
2190,female,Age 45 to 49,white,151
2047,female,Age 50 to 54,white,151
2037,female,Age 55 to 59,white,151
2068,female,Age 60 to 64,white,151
1588,female,Age 65 to 69,white,151
1343,female,Age 70 to 74,white,151
1085,female,Age 75 to 79,white,151
877,female,Age 80 to 84,white,151
935,female,Age 85 and over,white,151
750,male,Age 15 and below,mixed,151
71,male,Age 16 to 17,mixed,151
78,male,Age 18 to 19,mixed,151
239,male,Age 20 to 24,mixed,151
333,male,Age 25 to 29,mixed,151
286,male,Age 30 to 34,mixed,151
205,male,Age 35 to 39,mixed,151
148,male,Age 40 to 44,mixed,151
120,male,Age 45 to 49,mixed,151
69,male,Age 50 to 54,mixed,151
40,male,Age 55 to 59,mixed,151
28,male,Age 60 to 64,mixed,151
10,male,Age 65 to 69,mixed,151
15,male,Age 70 to 74,mixed,151
12,male,Age 75 to 79,mixed,151
5,male,Age 80 to 84,mixed,151
5,male,Age 85 and over,mixed,151
767,female,Age 15 and below,mixed,151
64,female,Age 16 to 17,mixed,151
85,female,Age 18 to 19,mixed,151
243,female,Age 20 to 24,mixed,151
288,female,Age 25 to 29,mixed,151
270,female,Age 30 to 34,mixed,151
181,female,Age 35 to 39,mixed,151
137,female,Age 40 to 44,mixed,151
129,female,Age 45 to 49,mixed,151
97,female,Age 50 to 54,mixed,151
63,female,Age 55 to 59,mixed,151
43,female,Age 60 to 64,mixed,151
33,female,Age 65 to 69,mixed,151
18,female,Age 70 to 74,mixed,151
13,female,Age 75 to 79,mixed,151
15,female,Age 80 to 84,mixed,151
4,female,Age 85 and over,mixed,151
877,male,Age 15 and below,asian,151
125,male,Age 16 to 17,asian,151
426,male,Age 18 to 19,asian,151
970,male,Age 20 to 24,asian,151
1024,male,Age 25 to 29,asian,151
911,male,Age 30 to 34,asian,151
671,male,Age 35 to 39,asian,151
527,male,Age 40 to 44,asian,151
374,male,Age 45 to 49,asian,151
304,male,Age 50 to 54,asian,151
263,male,Age 55 to 59,asian,151
201,male,Age 60 to 64,asian,151
122,male,Age 65 to 69,asian,151
132,male,Age 70 to 74,asian,151
90,male,Age 75 to 79,asian,151
65,male,Age 80 to 84,asian,151
30,male,Age 85 and over,asian,151
877,female,Age 15 and below,asian,151
101,female,Age 16 to 17,asian,151
387,female,Age 18 to 19,asian,151
1273,female,Age 20 to 24,asian,151
1117,female,Age 25 to 29,asian,151
1038,female,Age 30 to 34,asian,151
760,female,Age 35 to 39,asian,151
531,female,Age 40 to 44,asian,151
439,female,Age 45 to 49,asian,151
385,female,Age 50 to 54,asian,151
346,female,Age 55 to 59,asian,151
262,female,Age 60 to 64,asian,151
193,female,Age 65 to 69,asian,151
138,female,Age 70 to 74,asian,151
97,female,Age 75 to 79,asian,151
42,female,Age 80 to 84,asian,151
23,female,Age 85 and over,asian,151
648,male,Age 15 and below,black,151
57,male,Age 16 to 17,black,151
76,male,Age 18 to 19,black,151
226,male,Age 20 to 24,black,151
272,male,Age 25 to 29,black,151
247,male,Age 30 to 34,black,151
213,male,Age 35 to 39,black,151
206,male,Age 40 to 44,black,151
195,male,Age 45 to 49,black,151
101,male,Age 50 to 54,black,151
83,male,Age 55 to 59,black,151
40,male,Age 60 to 64,black,151
42,male,Age 65 to 69,black,151
38,male,Age 70 to 74,black,151
26,male,Age 75 to 79,black,151
3,male,Age 80 to 84,black,151
4,male,Age 85 and over,black,151
629,female,Age 15 and below,black,151
61,female,Age 16 to 17,black,151
65,female,Age 18 to 19,black,151
213,female,Age 20 to 24,black,151
286,female,Age 25 to 29,black,151
275,female,Age 30 to 34,black,151
303,female,Age 35 to 39,black,151
270,female,Age 40 to 44,black,151
222,female,Age 45 to 49,black,151
143,female,Age 50 to 54,black,151
95,female,Age 55 to 59,black,151
57,female,Age 60 to 64,black,151
50,female,Age 65 to 69,black,151
53,female,Age 70 to 74,black,151
28,female,Age 75 to 79,black,151
5,female,Age 80 to 84,black,151
13,female,Age 85 and over,black,151
828,male,Age 15 and below,other,151
112,male,Age 16 to 17,other,151
142,male,Age 18 to 19,other,151
452,male,Age 20 to 24,other,151
715,male,Age 25 to 29,other,151
751,male,Age 30 to 34,other,151
539,male,Age 35 to 39,other,151
445,male,Age 40 to 44,other,151
314,male,Age 45 to 49,other,151
234,male,Age 50 to 54,other,151
162,male,Age 55 to 59,other,151
138,male,Age 60 to 64,other,151
94,male,Age 65 to 69,other,151
68,male,Age 70 to 74,other,151
69,male,Age 75 to 79,other,151
29,male,Age 80 to 84,other,151
18,male,Age 85 and over,other,151
804,female,Age 15 and below,other,151
94,female,Age 16 to 17,other,151
123,female,Age 18 to 19,other,151
392,female,Age 20 to 24,other,151
444,female,Age 25 to 29,other,151
401,female,Age 30 to 34,other,151
338,female,Age 35 to 39,other,151
306,female,Age 40 to 44,other,151
229,female,Age 45 to 49,other,151
211,female,Age 50 to 54,other,151
150,female,Age 55 to 59,other,151
137,female,Age 60 to 64,other,151
81,female,Age 65 to 69,other,151
61,female,Age 70 to 74,other,151
35,female,Age 75 to 79,other,151
21,female,Age 80 to 84,other,151
18,female,Age 85 and over,other,151
8383,male,Age 15 and below,white,143
1164,male,Age 16 to 17,white,143
1409,male,Age 18 to 19,white,143
3492,male,Age 20 to 24,white,143
3364,male,Age 25 to 29,white,143
3062,male,Age 30 to 34,white,143
3321,male,Age 35 to 39,white,143
3596,male,Age 40 to 44,white,143
3731,male,Age 45 to 49,white,143
3327,male,Age 50 to 54,white,143
3043,male,Age 55 to 59,white,143
3447,male,Age 60 to 64,white,143
2630,male,Age 65 to 69,white,143
2229,male,Age 70 to 74,white,143
1725,male,Age 75 to 79,white,143
1285,male,Age 80 to 84,white,143
935,male,Age 85 and over,white,143
7910,female,Age 15 and below,white,143
1067,female,Age 16 to 17,white,143
1750,female,Age 18 to 19,white,143
4361,female,Age 20 to 24,white,143
3341,female,Age 25 to 29,white,143
3029,female,Age 30 to 34,white,143
3367,female,Age 35 to 39,white,143
3662,female,Age 40 to 44,white,143
3805,female,Age 45 to 49,white,143
3448,female,Age 50 to 54,white,143
3197,female,Age 55 to 59,white,143
3424,female,Age 60 to 64,white,143
2834,female,Age 65 to 69,white,143
2479,female,Age 70 to 74,white,143
2160,female,Age 75 to 79,white,143
1745,female,Age 80 to 84,white,143
1940,female,Age 85 and over,white,143
237,male,Age 15 and below,mixed,143
38,male,Age 16 to 17,mixed,143
46,male,Age 18 to 19,mixed,143
90,male,Age 20 to 24,mixed,143
54,male,Age 25 to 29,mixed,143
33,male,Age 30 to 34,mixed,143
37,male,Age 35 to 39,mixed,143
27,male,Age 40 to 44,mixed,143
24,male,Age 45 to 49,mixed,143
22,male,Age 50 to 54,mixed,143
5,male,Age 55 to 59,mixed,143
9,male,Age 60 to 64,mixed,143
7,male,Age 65 to 69,mixed,143
5,male,Age 70 to 74,mixed,143
4,male,Age 75 to 79,mixed,143
1,male,Age 80 to 84,mixed,143
1,male,Age 85 and over,mixed,143
250,female,Age 15 and below,mixed,143
18,female,Age 16 to 17,mixed,143
26,female,Age 18 to 19,mixed,143
78,female,Age 20 to 24,mixed,143
50,female,Age 25 to 29,mixed,143
38,female,Age 30 to 34,mixed,143
27,female,Age 35 to 39,mixed,143
32,female,Age 40 to 44,mixed,143
29,female,Age 45 to 49,mixed,143
17,female,Age 50 to 54,mixed,143
14,female,Age 55 to 59,mixed,143
13,female,Age 60 to 64,mixed,143
9,female,Age 65 to 69,mixed,143
3,female,Age 70 to 74,mixed,143
3,female,Age 75 to 79,mixed,143
4,female,Age 80 to 84,mixed,143
8,female,Age 85 and over,mixed,143
206,male,Age 15 and below,asian,143
23,male,Age 16 to 17,asian,143
23,male,Age 18 to 19,asian,143
82,male,Age 20 to 24,asian,143
112,male,Age 25 to 29,asian,143
107,male,Age 30 to 34,asian,143
111,male,Age 35 to 39,asian,143
71,male,Age 40 to 44,asian,143
59,male,Age 45 to 49,asian,143
43,male,Age 50 to 54,asian,143
43,male,Age 55 to 59,asian,143
15,male,Age 60 to 64,asian,143
18,male,Age 65 to 69,asian,143
16,male,Age 70 to 74,asian,143
12,male,Age 75 to 79,asian,143
2,male,Age 80 to 84,asian,143
2,male,Age 85 and over,asian,143
232,female,Age 15 and below,asian,143
23,female,Age 16 to 17,asian,143
26,female,Age 18 to 19,asian,143
84,female,Age 20 to 24,asian,143
116,female,Age 25 to 29,asian,143
137,female,Age 30 to 34,asian,143
124,female,Age 35 to 39,asian,143
70,female,Age 40 to 44,asian,143
69,female,Age 45 to 49,asian,143
41,female,Age 50 to 54,asian,143
38,female,Age 55 to 59,asian,143
24,female,Age 60 to 64,asian,143
21,female,Age 65 to 69,asian,143
11,female,Age 70 to 74,asian,143
6,female,Age 75 to 79,asian,143
3,female,Age 80 to 84,asian,143
4,female,Age 85 and over,asian,143
33,male,Age 15 and below,black,143
3,male,Age 16 to 17,black,143
10,male,Age 18 to 19,black,143
25,male,Age 20 to 24,black,143
50,male,Age 25 to 29,black,143
52,male,Age 30 to 34,black,143
13,male,Age 35 to 39,black,143
32,male,Age 40 to 44,black,143
28,male,Age 45 to 49,black,143
11,male,Age 50 to 54,black,143
12,male,Age 55 to 59,black,143
3,male,Age 60 to 64,black,143
2,male,Age 65 to 69,black,143
1,male,Age 70 to 74,black,143
1,male,Age 75 to 79,black,143
0,male,Age 80 to 84,black,143
1,male,Age 85 and over,black,143
33,female,Age 15 and below,black,143
2,female,Age 16 to 17,black,143
9,female,Age 18 to 19,black,143
38,female,Age 20 to 24,black,143
25,female,Age 25 to 29,black,143
25,female,Age 30 to 34,black,143
27,female,Age 35 to 39,black,143
22,female,Age 40 to 44,black,143
11,female,Age 45 to 49,black,143
13,female,Age 50 to 54,black,143
4,female,Age 55 to 59,black,143
6,female,Age 60 to 64,black,143
2,female,Age 65 to 69,black,143
0,female,Age 70 to 74,black,143
1,female,Age 75 to 79,black,143
0,female,Age 80 to 84,black,143
0,female,Age 85 and over,black,143
25,male,Age 15 and below,other,143
1,male,Age 16 to 17,other,143
1,male,Age 18 to 19,other,143
11,male,Age 20 to 24,other,143
19,male,Age 25 to 29,other,143
24,male,Age 30 to 34,other,143
17,male,Age 35 to 39,other,143
15,male,Age 40 to 44,other,143
14,male,Age 45 to 49,other,143
9,male,Age 50 to 54,other,143
14,male,Age 55 to 59,other,143
4,male,Age 60 to 64,other,143
2,male,Age 65 to 69,other,143
2,male,Age 70 to 74,other,143
0,male,Age 75 to 79,other,143
0,male,Age 80 to 84,other,143
0,male,Age 85 and over,other,143
20,female,Age 15 and below,other,143
4,female,Age 16 to 17,other,143
3,female,Age 18 to 19,other,143
14,female,Age 20 to 24,other,143
10,female,Age 25 to 29,other,143
10,female,Age 30 to 34,other,143
16,female,Age 35 to 39,other,143
9,female,Age 40 to 44,other,143
7,female,Age 45 to 49,other,143
3,female,Age 50 to 54,other,143
7,female,Age 55 to 59,other,143
1,female,Age 60 to 64,other,143
0,female,Age 65 to 69,other,143
0,female,Age 70 to 74,other,143
1,female,Age 75 to 79,other,143
0,female,Age 80 to 84,other,143
0,female,Age 85 and over,other,143
9144,male,Age 15 and below,white,214
1301,male,Age 16 to 17,white,214
2601,male,Age 18 to 19,white,214
6212,male,Age 20 to 24,white,214
3810,male,Age 25 to 29,white,214
3176,male,Age 30 to 34,white,214
3252,male,Age 35 to 39,white,214
4098,male,Age 40 to 44,white,214
4221,male,Age 45 to 49,white,214
3838,male,Age 50 to 54,white,214
3516,male,Age 55 to 59,white,214
3916,male,Age 60 to 64,white,214
3133,male,Age 65 to 69,white,214
2397,male,Age 70 to 74,white,214
1698,male,Age 75 to 79,white,214
1149,male,Age 80 to 84,white,214
797,male,Age 85 and over,white,214
8873,female,Age 15 and below,white,214
1210,female,Age 16 to 17,white,214
2812,female,Age 18 to 19,white,214
5833,female,Age 20 to 24,white,214
3469,female,Age 25 to 29,white,214
3122,female,Age 30 to 34,white,214
3316,female,Age 35 to 39,white,214
4032,female,Age 40 to 44,white,214
4201,female,Age 45 to 49,white,214
3911,female,Age 50 to 54,white,214
3660,female,Age 55 to 59,white,214
4087,female,Age 60 to 64,white,214
3102,female,Age 65 to 69,white,214
2718,female,Age 70 to 74,white,214
2071,female,Age 75 to 79,white,214
1621,female,Age 80 to 84,white,214
1593,female,Age 85 and over,white,214
171,male,Age 15 and below,mixed,214
14,male,Age 16 to 17,mixed,214
59,male,Age 18 to 19,mixed,214
109,male,Age 20 to 24,mixed,214
61,male,Age 25 to 29,mixed,214
48,male,Age 30 to 34,mixed,214
31,male,Age 35 to 39,mixed,214
23,male,Age 40 to 44,mixed,214
32,male,Age 45 to 49,mixed,214
25,male,Age 50 to 54,mixed,214
10,male,Age 55 to 59,mixed,214
6,male,Age 60 to 64,mixed,214
9,male,Age 65 to 69,mixed,214
5,male,Age 70 to 74,mixed,214
2,male,Age 75 to 79,mixed,214
2,male,Age 80 to 84,mixed,214
0,male,Age 85 and over,mixed,214
163,female,Age 15 and below,mixed,214
14,female,Age 16 to 17,mixed,214
55,female,Age 18 to 19,mixed,214
125,female,Age 20 to 24,mixed,214
37,female,Age 25 to 29,mixed,214
28,female,Age 30 to 34,mixed,214
20,female,Age 35 to 39,mixed,214
24,female,Age 40 to 44,mixed,214
15,female,Age 45 to 49,mixed,214
17,female,Age 50 to 54,mixed,214
10,female,Age 55 to 59,mixed,214
9,female,Age 60 to 64,mixed,214
3,female,Age 65 to 69,mixed,214
1,female,Age 70 to 74,mixed,214
2,female,Age 75 to 79,mixed,214
1,female,Age 80 to 84,mixed,214
3,female,Age 85 and over,mixed,214
173,male,Age 15 and below,asian,214
21,male,Age 16 to 17,asian,214
75,male,Age 18 to 19,asian,214
274,male,Age 20 to 24,asian,214
125,male,Age 25 to 29,asian,214
116,male,Age 30 to 34,asian,214
119,male,Age 35 to 39,asian,214
73,male,Age 40 to 44,asian,214
55,male,Age 45 to 49,asian,214
39,male,Age 50 to 54,asian,214
30,male,Age 55 to 59,asian,214
23,male,Age 60 to 64,asian,214
13,male,Age 65 to 69,asian,214
13,male,Age 70 to 74,asian,214
6,male,Age 75 to 79,asian,214
4,male,Age 80 to 84,asian,214
0,male,Age 85 and over,asian,214
176,female,Age 15 and below,asian,214
23,female,Age 16 to 17,asian,214
98,female,Age 18 to 19,asian,214
378,female,Age 20 to 24,asian,214
156,female,Age 25 to 29,asian,214
157,female,Age 30 to 34,asian,214
102,female,Age 35 to 39,asian,214
100,female,Age 40 to 44,asian,214
58,female,Age 45 to 49,asian,214
38,female,Age 50 to 54,asian,214
35,female,Age 55 to 59,asian,214
22,female,Age 60 to 64,asian,214
15,female,Age 65 to 69,asian,214
8,female,Age 70 to 74,asian,214
5,female,Age 75 to 79,asian,214
4,female,Age 80 to 84,asian,214
2,female,Age 85 and over,asian,214
37,male,Age 15 and below,black,214
1,male,Age 16 to 17,black,214
9,male,Age 18 to 19,black,214
17,male,Age 20 to 24,black,214
22,male,Age 25 to 29,black,214
23,male,Age 30 to 34,black,214
22,male,Age 35 to 39,black,214
20,male,Age 40 to 44,black,214
21,male,Age 45 to 49,black,214
10,male,Age 50 to 54,black,214
6,male,Age 55 to 59,black,214
3,male,Age 60 to 64,black,214
0,male,Age 65 to 69,black,214
0,male,Age 70 to 74,black,214
0,male,Age 75 to 79,black,214
0,male,Age 80 to 84,black,214
0,male,Age 85 and over,black,214
31,female,Age 15 and below,black,214
2,female,Age 16 to 17,black,214
17,female,Age 18 to 19,black,214
40,female,Age 20 to 24,black,214
20,female,Age 25 to 29,black,214
14,female,Age 30 to 34,black,214
18,female,Age 35 to 39,black,214
12,female,Age 40 to 44,black,214
5,female,Age 45 to 49,black,214
8,female,Age 50 to 54,black,214
2,female,Age 55 to 59,black,214
0,female,Age 60 to 64,black,214
1,female,Age 65 to 69,black,214
1,female,Age 70 to 74,black,214
1,female,Age 75 to 79,black,214
0,female,Age 80 to 84,black,214
0,female,Age 85 and over,black,214
63,male,Age 15 and below,other,214
2,male,Age 16 to 17,other,214
16,male,Age 18 to 19,other,214
34,male,Age 20 to 24,other,214
32,male,Age 25 to 29,other,214
35,male,Age 30 to 34,other,214
37,male,Age 35 to 39,other,214
12,male,Age 40 to 44,other,214
17,male,Age 45 to 49,other,214
