N,age,constituency,ethnicity,sex
3019,3,301,0,1
2783,4,301,0,1
2207,5,301,0,1
2031,6,301,0,1
2245,7,301,0,1
2437,8,301,0,1
2323,9,301,0,1
2013,10,301,0,1
1924,11,301,0,1
1501,12,301,0,1
1385,13,301,0,1
1119,14,301,0,1
1077,15,301,0,1
1149,16,301,0,1
378,0,301,1,0
32,1,301,1,0
64,2,301,1,0
104,3,301,1,0
93,4,301,1,0
75,5,301,1,0
65,6,301,1,0
50,7,301,1,0
40,8,301,1,0
34,9,301,1,0
22,10,301,1,0
8,11,301,1,0
5,12,301,1,0
5,13,301,1,0
3,14,301,1,0
2,15,301,1,0
2,16,301,1,0
365,0,301,1,1
30,1,301,1,1
64,2,301,1,1
108,3,301,1,1
83,4,301,1,1
75,5,301,1,1
47,6,301,1,1
48,7,301,1,1
42,8,301,1,1
25,9,301,1,1
16,10,301,1,1
16,11,301,1,1
6,12,301,1,1
2,13,301,1,1
4,14,301,1,1
1,15,301,1,1
2,16,301,1,1
2353,0,301,2,0
250,1,301,2,0
339,2,301,2,0
1785,3,301,2,0
1367,4,301,2,0
934,5,301,2,0
795,6,301,2,0
585,7,301,2,0
369,8,301,2,0
264,9,301,2,0
204,10,301,2,0
97,11,301,2,0
57,12,301,2,0
76,13,301,2,0
73,14,301,2,0
30,15,301,2,0
10,16,301,2,0
2124,0,301,2,1
217,1,301,2,1
282,2,301,2,1
1420,3,301,2,1
1009,4,301,2,1
731,5,301,2,1
659,6,301,2,1
445,7,301,2,1
286,8,301,2,1
250,9,301,2,1
181,10,301,2,1
124,11,301,2,1
67,12,301,2,1
81,13,301,2,1
80,14,301,2,1
47,15,301,2,1
18,16,301,2,1
407,0,301,3,0
29,1,301,3,0
50,2,301,3,0
104,3,301,3,0
237,4,301,3,0
257,5,301,3,0
197,6,301,3,0
142,7,301,3,0
79,8,301,3,0
25,9,301,3,0
20,10,301,3,0
7,11,301,3,0
4,12,301,3,0
4,13,301,3,0
2,14,301,3,0
4,15,301,3,0
1,16,301,3,0
399,0,301,3,1
36,1,301,3,1
49,2,301,3,1
112,3,301,3,1
166,4,301,3,1
180,5,301,3,1
133,6,301,3,1
64,7,301,3,1
58,8,301,3,1
22,9,301,3,1
7,10,301,3,1
10,11,301,3,1
8,12,301,3,1
5,13,301,3,1
5,14,301,3,1
2,15,301,3,1
1,16,301,3,1
351,0,301,4,0
24,1,301,4,0
70,2,301,4,0
210,3,301,4,0
130,4,301,4,0
173,5,301,4,0
174,6,301,4,0
112,7,301,4,0
56,8,301,4,0
36,9,301,4,0
17,10,301,4,0
9,11,301,4,0
4,12,301,4,0
3,13,301,4,0
5,14,301,4,0
0,15,301,4,0
1,16,301,4,0
355,0,301,4,1
11,1,301,4,1
26,2,301,4,1
93,3,301,4,1
96,4,301,4,1
99,5,301,4,1
83,6,301,4,1
44,7,301,4,1
30,8,301,4,1
7,9,301,4,1
10,10,301,4,1
4,11,301,4,1
5,12,301,4,1
1,13,301,4,1
2,14,301,4,1
1,15,301,4,1
1,16,301,4,1
5363,0,302,0,0
809,1,302,0,0
2600,2,302,0,0
9303,3,302,0,0
3924,4,302,0,0
2329,5,302,0,0
2080,6,302,0,0
2323,7,302,0,0
2434,8,302,0,0
2414,9,302,0,0
2161,10,302,0,0
2048,11,302,0,0
1426,12,302,0,0
1149,13,302,0,0
926,14,302,0,0
625,15,302,0,0
470,16,302,0,0
5012,0,302,0,1
702,1,302,0,1
2929,2,302,0,1
8615,3,302,0,1
3447,4,302,0,1
2166,5,302,0,1
1982,6,302,0,1
2172,7,302,0,1
2485,8,302,0,1
2267,9,302,0,1
2006,10,302,0,1
1885,11,302,0,1
1357,12,302,0,1
1311,13,302,0,1
1168,14,302,0,1
1002,15,302,0,1
1124,16,302,0,1
230,0,302,1,0
16,1,302,1,0
57,2,302,1,0
165,3,302,1,0
87,4,302,1,0
46,5,302,1,0
53,6,302,1,0
42,7,302,1,0
33,8,302,1,0
23,9,302,1,0
14,10,302,1,0
10,11,302,1,0
5,12,302,1,0
3,13,302,1,0
2,14,302,1,0
3,15,302,1,0
1,16,302,1,0
213,0,302,1,1
14,1,302,1,1
52,2,302,1,1
178,3,302,1,1
72,4,302,1,1
54,5,302,1,1
34,6,302,1,1
35,7,302,1,1
24,8,302,1,1
5,9,302,1,1
4,10,302,1,1
8,11,302,1,1
6,12,302,1,1
0,13,302,1,1
1,14,302,1,1
5,15,302,1,1
3,16,302,1,1
529,0,302,2,0
53,1,302,2,0
128,2,302,2,0
959,3,302,2,0
435,4,302,2,0
308,5,302,2,0
278,6,302,2,0
153,7,302,2,0
132,8,302,2,0
107,9,302,2,0
76,10,302,2,0
46,11,302,2,0
44,12,302,2,0
38,13,302,2,0
35,14,302,2,0
16,15,302,2,0
6,16,302,2,0
453,0,302,2,1
48,1,302,2,1
158,2,302,2,1
918,3,302,2,1
345,4,302,2,1
296,5,302,2,1
191,6,302,2,1
144,7,302,2,1
131,8,302,2,1
104,9,302,2,1
64,10,302,2,1
61,11,302,2,1
36,12,302,2,1
40,13,302,2,1
21,14,302,2,1
11,15,302,2,1
7,16,302,2,1
208,0,302,3,0
16,1,302,3,0
29,2,302,3,0
173,3,302,3,0
141,4,302,3,0
157,5,302,3,0
98,6,302,3,0
79,7,302,3,0
37,8,302,3,0
22,9,302,3,0
9,10,302,3,0
2,11,302,3,0
9,12,302,3,0
8,13,302,3,0
3,14,302,3,0
0,15,302,3,0
1,16,302,3,0
197,0,302,3,1
15,1,302,3,1
44,2,302,3,1
121,3,302,3,1
86,4,302,3,1
81,5,302,3,1
71,6,302,3,1
54,7,302,3,1
30,8,302,3,1
19,9,302,3,1
4,10,302,3,1
4,11,302,3,1
2,12,302,3,1
3,13,302,3,1
1,14,302,3,1
0,15,302,3,1
0,16,302,3,1
86,0,302,4,0
6,1,302,4,0
27,2,302,4,0
102,3,302,4,0
71,4,302,4,0
72,5,302,4,0
60,6,302,4,0
48,7,302,4,0
26,8,302,4,0
18,9,302,4,0
7,10,302,4,0
4,11,302,4,0
1,12,302,4,0
0,13,302,4,0
1,14,302,4,0
0,15,302,4,0
0,16,302,4,0
74,0,302,4,1
7,1,302,4,1
17,2,302,4,1
39,3,302,4,1
46,4,302,4,1
37,5,302,4,1
30,6,302,4,1
20,7,302,4,1
16,8,302,4,1
8,9,302,4,1
3,10,302,4,1
1,11,302,4,1
1,12,302,4,1
1,13,302,4,1
0,14,302,4,1
2,15,302,4,1
0,16,302,4,1
7667,0,303,0,0
1058,1,303,0,0
1083,2,303,0,0
2390,3,303,0,0
2517,4,303,0,0
2344,5,303,0,0
2459,6,303,0,0
2842,7,303,0,0
3046,8,303,0,0
2934,9,303,0,0
2544,10,303,0,0
2849,11,303,0,0
2039,12,303,0,0
1656,13,303,0,0
1464,14,303,0,0
991,15,303,0,0
720,16,303,0,0
7209,0,303,0,1
940,1,303,0,1
1001,2,303,0,1
2489,3,303,0,1
2669,4,303,0,1
2571,5,303,0,1
2601,6,303,0,1
2885,7,303,0,1
3375,8,303,0,1
3076,9,303,0,1
2732,10,303,0,1
2825,11,303,0,1
2194,12,303,0,1
2137,13,303,0,1
1927,14,303,0,1
1482,15,303,0,1
1459,16,303,0,1
204,0,303,1,0
17,1,303,1,0
26,2,303,1,0
33,3,303,1,0
21,4,303,1,0
21,5,303,1,0
28,6,303,1,0
27,7,303,1,0
18,8,303,1,0
11,9,303,1,0
2,10,303,1,0
10,11,303,1,0
3,12,303,1,0
0,13,303,1,0
2,14,303,1,0
3,15,303,1,0
3,16,303,1,0
200,0,303,1,1
16,1,303,1,1
16,2,303,1,1
32,3,303,1,1
23,4,303,1,1
25,5,303,1,1
28,6,303,1,1
20,7,303,1,1
22,8,303,1,1
16,9,303,1,1
7,10,303,1,1
6,11,303,1,1
3,12,303,1,1
6,13,303,1,1
5,14,303,1,1
5,15,303,1,1
6,16,303,1,1
381,0,303,2,0
45,1,303,2,0
63,2,303,2,0
142,3,303,2,0
113,4,303,2,0
156,5,303,2,0
160,6,303,2,0
139,7,303,2,0
110,8,303,2,0
87,9,303,2,0
54,10,303,2,0
41,11,303,2,0
31,12,303,2,0
28,13,303,2,0
19,14,303,2,0
9,15,303,2,0
5,16,303,2,0
363,0,303,2,1
38,1,303,2,1
31,2,303,2,1
136,3,303,2,1
157,4,303,2,1
172,5,303,2,1
146,6,303,2,1
131,7,303,2,1
118,8,303,2,1
77,9,303,2,1
55,10,303,2,1
50,11,303,2,1
22,12,303,2,1
19,13,303,2,1
14,14,303,2,1
9,15,303,2,1
6,16,303,2,1
100,0,303,3,0
15,1,303,3,0
8,2,303,3,0
16,3,303,3,0
22,4,303,3,0
36,5,303,3,0
48,6,303,3,0
18,7,303,3,0
16,8,303,3,0
13,9,303,3,0
8,10,303,3,0
3,11,303,3,0
2,12,303,3,0
2,13,303,3,0
0,14,303,3,0
0,15,303,3,0
0,16,303,3,0
93,0,303,3,1
9,1,303,3,1
10,2,303,3,1
19,3,303,3,1
36,4,303,3,1
49,5,303,3,1
31,6,303,3,1
24,7,303,3,1
16,8,303,3,1
9,9,303,3,1
3,10,303,3,1
2,11,303,3,1
0,12,303,3,1
1,13,303,3,1
1,14,303,3,1
0,15,303,3,1
0,16,303,3,1
231,0,303,4,0
18,1,303,4,0
8,2,303,4,0
19,3,303,4,0
33,4,303,4,0
63,5,303,4,0
59,6,303,4,0
46,7,303,4,0
26,8,303,4,0
17,9,303,4,0
12,10,303,4,0
9,11,303,4,0
7,12,303,4,0
5,13,303,4,0
0,14,303,4,0
1,15,303,4,0
0,16,303,4,0
184,0,303,4,1
16,1,303,4,1
14,2,303,4,1
42,3,303,4,1
40,4,303,4,1
49,5,303,4,1
48,6,303,4,1
29,7,303,4,1
20,8,303,4,1
8,9,303,4,1
7,10,303,4,1
3,11,303,4,1
4,12,303,4,1
4,13,303,4,1
0,14,303,4,1
1,15,303,4,1
1,16,303,4,1
7132,0,304,0,0
933,1,304,0,0
1489,2,304,0,0
3268,3,304,0,0
2485,4,304,0,0
2259,5,304,0,0
2576,6,304,0,0
3043,7,304,0,0
3158,8,304,0,0
2795,9,304,0,0
2517,10,304,0,0
2690,11,304,0,0
2144,12,304,0,0
1730,13,304,0,0
1382,14,304,0,0
939,15,304,0,0
689,16,304,0,0
6757,0,304,0,1
936,1,304,0,1
1417,2,304,0,1
3084,3,304,0,1
2413,4,304,0,1
2341,5,304,0,1
2550,6,304,0,1
2972,7,304,0,1
3038,8,304,0,1
2757,9,304,0,1
2556,10,304,0,1
2801,11,304,0,1
2145,12,304,0,1
1991,13,304,0,1
1809,14,304,0,1
1406,15,304,0,1
1439,16,304,0,1
267,0,304,1,0
33,1,304,1,0
61,2,304,1,0
85,3,304,1,0
47,4,304,1,0
33,5,304,1,0
27,6,304,1,0
21,7,304,1,0
19,8,304,1,0
15,9,304,1,0
5,10,304,1,0
8,11,304,1,0
1,12,304,1,0
3,13,304,1,0
3,14,304,1,0
2,15,304,1,0
0,16,304,1,0
226,0,304,1,1
30,1,304,1,1
66,2,304,1,1
88,3,304,1,1
27,4,304,1,1
21,5,304,1,1
13,6,304,1,1
23,7,304,1,1
19,8,304,1,1
17,9,304,1,1
8,10,304,1,1
2,11,304,1,1
9,12,304,1,1
3,13,304,1,1
3,14,304,1,1
1,15,304,1,1
1,16,304,1,1
268,0,304,2,0
35,1,304,2,0
138,2,304,2,0
465,3,304,2,0
147,4,304,2,0
118,5,304,2,0
114,6,304,2,0
83,7,304,2,0
84,8,304,2,0
60,9,304,2,0
31,10,304,2,0
30,11,304,2,0
22,12,304,2,0
12,13,304,2,0
12,14,304,2,0
5,15,304,2,0
0,16,304,2,0
309,0,304,2,1
33,1,304,2,1
161,2,304,2,1
426,3,304,2,1
134,4,304,2,1
117,5,304,2,1
127,6,304,2,1
96,7,304,2,1
71,8,304,2,1
55,9,304,2,1
33,10,304,2,1
39,11,304,2,1
17,12,304,2,1
11,13,304,2,1
6,14,304,2,1
2,15,304,2,1
3,16,304,2,1
40,0,304,3,0
8,1,304,3,0
30,2,304,3,0
93,3,304,3,0
20,4,304,3,0
26,5,304,3,0
27,6,304,3,0
33,7,304,3,0
24,8,304,3,0
18,9,304,3,0
6,10,304,3,0
4,11,304,3,0
6,12,304,3,0
5,13,304,3,0
9,14,304,3,0
1,15,304,3,0
1,16,304,3,0
36,0,304,3,1
6,1,304,3,1
70,2,304,3,1
136,3,304,3,1
27,4,304,3,1
24,5,304,3,1
27,6,304,3,1
24,7,304,3,1
21,8,304,3,1
13,9,304,3,1
12,10,304,3,1
5,11,304,3,1
4,12,304,3,1
3,13,304,3,1
1,14,304,3,1
1,15,304,3,1
0,16,304,3,1
26,0,304,4,0
8,1,304,4,0
4,2,304,4,0
51,3,304,4,0
15,4,304,4,0
22,5,304,4,0
19,6,304,4,0
9,7,304,4,0
5,8,304,4,0
14,9,304,4,0
13,10,304,4,0
7,11,304,4,0
2,12,304,4,0
0,13,304,4,0
0,14,304,4,0
1,15,304,4,0
0,16,304,4,0
17,0,304,4,1
11,1,304,4,1
10,2,304,4,1
21,3,304,4,1
18,4,304,4,1
7,5,304,4,1
7,6,304,4,1
8,7,304,4,1
16,8,304,4,1
5,9,304,4,1
6,10,304,4,1
2,11,304,4,1
1,12,304,4,1
1,13,304,4,1
0,14,304,4,1
1,15,304,4,1
2,16,304,4,1
6764,0,305,0,0
984,1,305,0,0
957,2,305,0,0
2149,3,305,0,0
1912,4,305,0,0
1830,5,305,0,0
2057,6,305,0,0
2637,7,305,0,0
3045,8,305,0,0
2685,9,305,0,0
2604,10,305,0,0
3153,11,305,0,0
2650,12,305,0,0
1985,13,305,0,0
1629,14,305,0,0
1148,15,305,0,0
1082,16,305,0,0
6252,0,305,0,1
944,1,305,0,1
841,2,305,0,1
1938,3,305,0,1
1832,4,305,0,1
1835,5,305,0,1
2161,6,305,0,1
2870,7,305,0,1
3184,8,305,0,1
2931,9,305,0,1
2859,10,305,0,1
3339,11,305,0,1
2813,12,305,0,1
2217,13,305,0,1
1906,14,305,0,1
1773,15,305,0,1
2215,16,305,0,1
145,0,305,1,0
16,1,305,1,0
15,2,305,1,0
35,3,305,1,0
20,4,305,1,0
13,5,305,1,0
12,6,305,1,0
19,7,305,1,0
18,8,305,1,0
9,9,305,1,0
7,10,305,1,0
12,11,305,1,0
5,12,305,1,0
3,13,305,1,0
2,14,305,1,0
3,15,305,1,0
2,16,305,1,0
93,0,305,1,1
15,1,305,1,1
10,2,305,1,1
12,3,305,1,1
18,4,305,1,1
19,5,305,1,1
24,6,305,1,1
13,7,305,1,1
17,8,305,1,1
13,9,305,1,1
4,10,305,1,1
13,11,305,1,1
8,12,305,1,1
2,13,305,1,1
4,14,305,1,1
0,15,305,1,1
4,16,305,1,1
59,0,305,2,0
34,1,305,2,0
29,2,305,2,0
12,3,305,2,0
26,4,305,2,0
50,5,305,2,0
20,6,305,2,0
23,7,305,2,0
13,8,305,2,0
11,9,305,2,0
12,10,305,2,0
5,11,305,2,0
3,12,305,2,0
3,13,305,2,0
3,14,305,2,0
0,15,305,2,0
0,16,305,2,0
58,0,305,2,1
28,1,305,2,1
28,2,305,2,1
18,3,305,2,1
32,4,305,2,1
33,5,305,2,1
42,6,305,2,1
34,7,305,2,1
21,8,305,2,1
22,9,305,2,1
22,10,305,2,1
17,11,305,2,1
7,12,305,2,1
4,13,305,2,1
6,14,305,2,1
5,15,305,2,1
0,16,305,2,1
7,0,305,3,0
2,1,305,3,0
0,2,305,3,0
3,3,305,3,0
4,4,305,3,0
9,5,305,3,0
5,6,305,3,0
6,7,305,3,0
14,8,305,3,0
3,9,305,3,0
1,10,305,3,0
0,11,305,3,0
1,12,305,3,0
1,13,305,3,0
1,14,305,3,0
1,15,305,3,0
1,16,305,3,0
3,0,305,3,1
2,1,305,3,1
0,2,305,3,1
3,3,305,3,1
5,4,305,3,1
2,5,305,3,1
3,6,305,3,1
3,7,305,3,1
3,8,305,3,1
3,9,305,3,1
5,10,305,3,1
2,11,305,3,1
2,12,305,3,1
0,13,305,3,1
0,14,305,3,1
0,15,305,3,1
0,16,305,3,1
4,0,305,4,0
1,1,305,4,0
0,2,305,4,0
8,3,305,4,0
2,4,305,4,0
9,5,305,4,0
4,6,305,4,0
2,7,305,4,0
3,8,305,4,0
5,9,305,4,0
3,10,305,4,0
7,11,305,4,0
1,12,305,4,0
2,13,305,4,0
0,14,305,4,0
0,15,305,4,0
1,16,305,4,0
5,0,305,4,1
0,1,305,4,1
0,2,305,4,1
2,3,305,4,1
3,4,305,4,1
3,5,305,4,1
4,6,305,4,1
4,7,305,4,1
4,8,305,4,1
5,9,305,4,1
3,10,305,4,1
2,11,305,4,1
0,12,305,4,1
1,13,305,4,1
3,14,305,4,1
0,15,305,4,1
1,16,305,4,1
9531,0,306,0,0
1299,1,306,0,0
1215,2,306,0,0
3171,3,306,0,0
3163,4,306,0,0
2609,5,306,0,0
3271,6,306,0,0
3857,7,306,0,0
4070,8,306,0,0
3489,9,306,0,0
3062,10,306,0,0
3161,11,306,0,0
2454,12,306,0,0
2027,13,306,0,0
1478,14,306,0,0
909,15,306,0,0
657,16,306,0,0
8965,0,306,0,1
1216,1,306,0,1
1179,2,306,0,1
3355,3,306,0,1
3444,4,306,0,1
2818,5,306,0,1
3234,6,306,0,1
4021,7,306,0,1
3921,8,306,0,1
3592,9,306,0,1
2997,10,306,0,1
3251,11,306,0,1
2579,12,306,0,1
2259,13,306,0,1
1819,14,306,0,1
1479,15,306,0,1
1555,16,306,0,1
147,0,306,1,0
20,1,306,1,0
21,2,306,1,0
31,3,306,1,0
20,4,306,1,0
21,5,306,1,0
20,6,306,1,0
21,7,306,1,0
30,8,306,1,0
19,9,306,1,0
6,10,306,1,0
4,11,306,1,0
6,12,306,1,0
2,13,306,1,0
3,14,306,1,0
3,15,306,1,0
1,16,306,1,0
142,0,306,1,1
15,1,306,1,1
10,2,306,1,1
29,3,306,1,1
20,4,306,1,1
17,5,306,1,1
26,6,306,1,1
20,7,306,1,1
12,8,306,1,1
9,9,306,1,1
8,10,306,1,1
8,11,306,1,1
7,12,306,1,1
2,13,306,1,1
4,14,306,1,1
2,15,306,1,1
4,16,306,1,1
144,0,306,2,0
26,1,306,2,0
10,2,306,2,0
41,3,306,2,0
58,4,306,2,0
56,5,306,2,0
63,6,306,2,0
49,7,306,2,0
40,8,306,2,0
26,9,306,2,0
27,10,306,2,0
14,11,306,2,0
10,12,306,2,0
9,13,306,2,0
3,14,306,2,0
1,15,306,2,0
1,16,306,2,0
127,0,306,2,1
27,1,306,2,1
22,2,306,2,1
49,3,306,2,1
51,4,306,2,1
67,5,306,2,1
68,6,306,2,1
44,7,306,2,1
46,8,306,2,1
22,9,306,2,1
27,10,306,2,1
19,11,306,2,1
7,12,306,2,1
9,13,306,2,1
6,14,306,2,1
3,15,306,2,1
3,16,306,2,1
65,0,306,3,0
7,1,306,3,0
11,2,306,3,0
29,3,306,3,0
17,4,306,3,0
25,5,306,3,0
42,6,306,3,0
22,7,306,3,0
23,8,306,3,0
10,9,306,3,0
5,10,306,3,0
0,11,306,3,0
9,12,306,3,0
3,13,306,3,0
1,14,306,3,0
0,15,306,3,0
0,16,306,3,0
60,0,306,3,1
12,1,306,3,1
9,2,306,3,1
10,3,306,3,1
27,4,306,3,1
33,5,306,3,1
30,6,306,3,1
20,7,306,3,1
19,8,306,3,1
13,9,306,3,1
5,10,306,3,1
6,11,306,3,1
1,12,306,3,1
1,13,306,3,1
0,14,306,3,1
1,15,306,3,1
0,16,306,3,1
12,0,306,4,0
2,1,306,4,0
4,2,306,4,0
13,3,306,4,0
20,4,306,4,0
15,5,306,4,0
18,6,306,4,0
5,7,306,4,0
1,8,306,4,0
5,9,306,4,0
2,10,306,4,0
0,11,306,4,0
1,12,306,4,0
2,13,306,4,0
0,14,306,4,0
0,15,306,4,0
0,16,306,4,0
10,0,306,4,1
3,1,306,4,1
0,2,306,4,1
3,3,306,4,1
7,4,306,4,1
5,5,306,4,1
9,6,306,4,1
4,7,306,4,1
1,8,306,4,1
3,9,306,4,1
1,10,306,4,1
3,11,306,4,1
1,12,306,4,1
0,13,306,4,1
0,14,306,4,1
0,15,306,4,1
0,16,306,4,1
7326,0,307,0,0
1008,1,307,0,0
970,2,307,0,0
2045,3,307,0,0
2097,4,307,0,0
2112,5,307,0,0
2224,6,307,0,0
2739,7,307,0,0
3013,8,307,0,0
2933,9,307,0,0
2783,10,307,0,0
3404,11,307,0,0
2953,12,307,0,0
2254,13,307,0,0
1712,14,307,0,0
1267,15,307,0,0
866,16,307,0,0
7103,0,307,0,1
1009,1,307,0,1
910,2,307,0,1
1997,3,307,0,1
2058,4,307,0,1
1971,5,307,0,1
2477,6,307,0,1
3103,7,307,0,1
3127,8,307,0,1
3051,9,307,0,1
2987,10,307,0,1
3678,11,307,0,1
3123,12,307,0,1
2357,13,307,0,1
1944,14,307,0,1
1568,15,307,0,1
2024,16,307,0,1
112,0,307,1,0
17,1,307,1,0
12,2,307,1,0
20,3,307,1,0
21,4,307,1,0
15,5,307,1,0
13,6,307,1,0
18,7,307,1,0
11,8,307,1,0
17,9,307,1,0
10,10,307,1,0
6,11,307,1,0
9,12,307,1,0
6,13,307,1,0
5,14,307,1,0
2,15,307,1,0
1,16,307,1,0
119,0,307,1,1
10,1,307,1,1
13,2,307,1,1
20,3,307,1,1
17,4,307,1,1
20,5,307,1,1
20,6,307,1,1
24,7,307,1,1
14,8,307,1,1
10,9,307,1,1
9,10,307,1,1
10,11,307,1,1
6,12,307,1,1
5,13,307,1,1
2,14,307,1,1
0,15,307,1,1
0,16,307,1,1
43,0,307,2,0
11,1,307,2,0
4,2,307,2,0
20,3,307,2,0
10,4,307,2,0
46,5,307,2,0
26,6,307,2,0
34,7,307,2,0
26,8,307,2,0
7,9,307,2,0
13,10,307,2,0
16,11,307,2,0
5,12,307,2,0
0,13,307,2,0
7,14,307,2,0
2,15,307,2,0
0,16,307,2,0
47,0,307,2,1
7,1,307,2,1
9,2,307,2,1
9,3,307,2,1
18,4,307,2,1
44,5,307,2,1
40,6,307,2,1
23,7,307,2,1
25,8,307,2,1
21,9,307,2,1
18,10,307,2,1
10,11,307,2,1
3,12,307,2,1
7,13,307,2,1
2,14,307,2,1
1,15,307,2,1
1,16,307,2,1
3,0,307,3,0
0,1,307,3,0
1,2,307,3,0
6,3,307,3,0
4,4,307,3,0
6,5,307,3,0
5,6,307,3,0
9,7,307,3,0
4,8,307,3,0
2,9,307,3,0
6,10,307,3,0
8,11,307,3,0
5,12,307,3,0
1,13,307,3,0
2,14,307,3,0
1,15,307,3,0
0,16,307,3,0
3,0,307,3,1
0,1,307,3,1
2,2,307,3,1
0,3,307,3,1
2,4,307,3,1
2,5,307,3,1
4,6,307,3,1
1,7,307,3,1
7,8,307,3,1
11,9,307,3,1
7,10,307,3,1
6,11,307,3,1
3,12,307,3,1
4,13,307,3,1
1,14,307,3,1
0,15,307,3,1
0,16,307,3,1
13,0,307,4,0
0,1,307,4,0
1,2,307,4,0
2,3,307,4,0
2,4,307,4,0
0,5,307,4,0
16,6,307,4,0
3,7,307,4,0
3,8,307,4,0
0,9,307,4,0
3,10,307,4,0
2,11,307,4,0
0,12,307,4,0
2,13,307,4,0
0,14,307,4,0
1,15,307,4,0
0,16,307,4,0
7,0,307,4,1
1,1,307,4,1
1,2,307,4,1
1,3,307,4,1
8,4,307,4,1
6,5,307,4,1
7,6,307,4,1
3,7,307,4,1
4,8,307,4,1
1,9,307,4,1
3,10,307,4,1
1,11,307,4,1
6,12,307,4,1
0,13,307,4,1
4,14,307,4,1
2,15,307,4,1
1,16,307,4,1
7983,0,308,0,0
1162,1,308,0,0
1108,2,308,0,0
2496,3,308,0,0
2166,4,308,0,0
2228,5,308,0,0
2350,6,308,0,0
3030,7,308,0,0
3313,8,308,0,0
3093,9,308,0,0
2886,10,308,0,0
3504,11,308,0,0
2963,12,308,0,0
2249,13,308,0,0
1809,14,308,0,0
1242,15,308,0,0
971,16,308,0,0
7733,0,308,0,1
1093,1,308,0,1
916,2,308,0,1
2195,3,308,0,1
2214,4,308,0,1
2188,5,308,0,1
2623,6,308,0,1
3255,7,308,0,1
3453,8,308,0,1
3257,9,308,0,1
3107,10,308,0,1
3675,11,308,0,1
3162,12,308,0,1
2511,13,308,0,1
2044,14,308,0,1
1732,15,308,0,1
2031,16,308,0,1
194,0,308,1,0
19,1,308,1,0
14,2,308,1,0
28,3,308,1,0
24,4,308,1,0
15,5,308,1,0
23,6,308,1,0
19,7,308,1,0
19,8,308,1,0
9,9,308,1,0
8,10,308,1,0
6,11,308,1,0
5,12,308,1,0
2,13,308,1,0
3,14,308,1,0
2,15,308,1,0
3,16,308,1,0
156,0,308,1,1
10,1,308,1,1
8,2,308,1,1
29,3,308,1,1
28,4,308,1,1
34,5,308,1,1
16,6,308,1,1
24,7,308,1,1
22,8,308,1,1
16,9,308,1,1
6,10,308,1,1
16,11,308,1,1
4,12,308,1,1
8,13,308,1,1
4,14,308,1,1
7,15,308,1,1
4,16,308,1,1
96,0,308,2,0
14,1,308,2,0
13,2,308,2,0
30,3,308,2,0
37,4,308,2,0
81,5,308,2,0
47,6,308,2,0
36,7,308,2,0
24,8,308,2,0
22,9,308,2,0
10,10,308,2,0
9,11,308,2,0
5,12,308,2,0
8,13,308,2,0
4,14,308,2,0
4,15,308,2,0
1,16,308,2,0
79,0,308,2,1
12,1,308,2,1
10,2,308,2,1
17,3,308,2,1
52,4,308,2,1
54,5,308,2,1
36,6,308,2,1
41,7,308,2,1
23,8,308,2,1
19,9,308,2,1
17,10,308,2,1
15,11,308,2,1
8,12,308,2,1
3,13,308,2,1
3,14,308,2,1
2,15,308,2,1
3,16,308,2,1
9,0,308,3,0
1,1,308,3,0
0,2,308,3,0
4,3,308,3,0
12,4,308,3,0
19,5,308,3,0
9,6,308,3,0
4,7,308,3,0
16,8,308,3,0
4,9,308,3,0
4,10,308,3,0
3,11,308,3,0
1,12,308,3,0
1,13,308,3,0
0,14,308,3,0
0,15,308,3,0
0,16,308,3,0
11,0,308,3,1
2,1,308,3,1
1,2,308,3,1
4,3,308,3,1
15,4,308,3,1
5,5,308,3,1
5,6,308,3,1
6,7,308,3,1
8,8,308,3,1
3,9,308,3,1
4,10,308,3,1
4,11,308,3,1
2,12,308,3,1
0,13,308,3,1
0,14,308,3,1
0,15,308,3,1
1,16,308,3,1
13,0,308,4,0
3,1,308,4,0
0,2,308,4,0
11,3,308,4,0
13,4,308,4,0
10,5,308,4,0
6,6,308,4,0
7,7,308,4,0
4,8,308,4,0
4,9,308,4,0
5,10,308,4,0
6,11,308,4,0
2,12,308,4,0
0,13,308,4,0
0,14,308,4,0
0,15,308,4,0
0,16,308,4,0
15,0,308,4,1
1,1,308,4,1
0,2,308,4,1
7,3,308,4,1
4,4,308,4,1
7,5,308,4,1
7,6,308,4,1
7,7,308,4,1
4,8,308,4,1
2,9,308,4,1
4,10,308,4,1
1,11,308,4,1
3,12,308,4,1
0,13,308,4,1
0,14,308,4,1
0,15,308,4,1
1,16,308,4,1
9579,0,309,0,0
1498,1,309,0,0
1229,2,309,0,0
2787,3,309,0,0
2161,4,309,0,0
2371,5,309,0,0
2823,6,309,0,0
3597,7,309,0,0
3956,8,309,0,0
3676,9,309,0,0
3474,10,309,0,0
4120,11,309,0,0
3514,12,309,0,0
2932,13,309,0,0
2342,14,309,0,0
1752,15,309,0,0
1383,16,309,0,0
8744,0,309,0,1
1349,1,309,0,1
1019,2,309,0,1
2141,3,309,0,1
2199,4,309,0,1
2271,5,309,0,1
3095,6,309,0,1
3758,7,309,0,1
4048,8,309,0,1
3805,9,309,0,1
3634,10,309,0,1
4544,11,309,0,1
3779,12,309,0,1
3132,13,309,0,1
